Year,ID,ID_direction,seq,Origin,Destination,stocks_origin,stocks_destination,stocks_bilateral,flow_origin,flow_destination,scaled_sci,SP_POP_TOTL_origin,SP_POP_TOTL_destination,SP_TOTOAL_bilateral,Region_origin,Region_destination,Region_sub_origin,Region_sub_destination,Income_origin,Income_destination,flow_region,flow_subregion,flow_income,Code_destination,Code_origin,iso2_origin,iso2_destination
2019,PAPT,PTPA,2,Portugal,Panama,270,35,5.72031177660741,16,0,8.06557942728209,10269417,4246439,14515856,Europe,Americas,Southern Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Southern Europe to Latin America and the Caribbean,High income to High income,591,620,PT,PA
2019,PAPY,PYPA,1,Paraguay,Panama,128,,4.85203026391962,6,,9.75272280064639,7044636,4246439,11291075,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,591,600,PY,PA
2019,PARO,ROPA,1,Romania,Panama,190,,5.24702407216049,8,,6.65027904858742,19356544,4246439,23602983,Europe,Americas,Eastern Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Eastern Europe to Latin America and the Caribbean,High income to High income,591,642,RO,PA
2019,PARS,RSPA,1,Serbia,Panama,27,,3.29583686600433,0,,6.65929391968364,6944975,4246439,11191414,Europe,Americas,Southern Europe,Latin America and the Caribbean,Upper middle income,High income,Europe to Americas,Southern Europe to Latin America and the Caribbean,Upper middle income to High income,591,688,RS,PA
2019,PASA,SAPA,1,Saudi Arabia,Panama,52,,3.95124371858143,2,,6.92461239604856,34268528,4246439,38514967,Asia,Americas,Western Asia,Latin America and the Caribbean,High income,High income,Asia to Americas,Western Asia to Latin America and the Caribbean,High income to High income,591,682,SA,PA
2019,PASE,PASE,1,Panama,Sweden,337,224,6.3297209055227,44,12,7.16703787691222,4246439,10285453,14531892,Americas,Europe,Latin America and the Caribbean,Northern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,High income to High income,752,591,PA,SE
2019,PASE,SEPA,2,Sweden,Panama,224,337,6.3297209055227,12,44,7.16703787691222,10285453,4246439,14531892,Europe,Americas,Northern Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Northern Europe to Latin America and the Caribbean,High income to High income,591,752,SE,PA
2019,PASG,SGPA,1,Singapore,Panama,48,,3.87120101090789,2,,6.89365635460264,5703569,4246439,9950008,Asia,Americas,South-eastern Asia,Latin America and the Caribbean,High income,High income,Asia to Americas,South-eastern Asia to Latin America and the Caribbean,High income to High income,591,702,SG,PA
2019,PASK,SKPA,1,Slovakia,Panama,37,,3.61091791264422,1,,6.37161184723186,5454073,4246439,9700512,Europe,Americas,Eastern Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Eastern Europe to Latin America and the Caribbean,High income to High income,591,703,SK,PA
2019,PASV,SVPA,1,El Salvador,Panama,3674,457,8.32627478739676,449,6,10.499325055628,6453553,4246439,10699992,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Lower middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Lower middle income to High income,591,222,SV,PA
2019,PASV,PASV,2,Panama,El Salvador,457,3674,8.32627478739676,6,449,10.499325055628,4246439,6453553,10699992,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Lower middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Lower middle income,222,591,PA,SV
2019,PATH,THPA,1,Thailand,Panama,151,,5.01727983681492,7,,5.28826703069454,69625582,4246439,73872021,Asia,Americas,South-eastern Asia,Latin America and the Caribbean,Upper middle income,High income,Asia to Americas,South-eastern Asia to Latin America and the Caribbean,Upper middle income to High income,591,764,TH,PA
2019,PATR,TRPA,1,Turkey,Panama,118,,4.77068462446567,6,,6.41017488196617,83429615,4246439,87676054,Asia,Americas,Western Asia,Latin America and the Caribbean,Upper middle income,High income,Asia to Americas,Western Asia to Latin America and the Caribbean,Upper middle income to High income,591,792,TR,PA
2019,PATT,TTPA,1,Trinidad and Tobago,Panama,125,,4.8283137373023,6,,9.28942877829515,1394973,4246439,5641412,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to High income,591,780,TT,PA
2019,PAUA,UAPA,1,Ukraine,Panama,534,,6.2803958389602,32,,5.96100533962327,44385155,4246439,48631594,Europe,Americas,Eastern Europe,Latin America and the Caribbean,Lower middle income,High income,Europe to Americas,Eastern Europe to Latin America and the Caribbean,Lower middle income to High income,591,804,UA,PA
2019,PAUS,PAUS,1,Panama,United States of America,125329,14949,11.8513814469526,9274,909,8.80267284031282,4246439,328239523,332485962,Americas,Americas,Latin America and the Caribbean,Northern America,High income,High income,Americas to Americas,Latin America and the Caribbean to Northern America,High income to High income,840,591,PA,US
2019,PAUS,USPA,2,United States of America,Panama,14949,125329,11.8513814469526,909,9274,8.80267284031282,328239523,4246439,332485962,Americas,Americas,Northern America,Latin America and the Caribbean,High income,High income,Americas to Americas,Northern America to Latin America and the Caribbean,High income to High income,591,840,US,PA
2019,PAUY,UYPA,1,Uruguay,Panama,810,,6.69703424766648,48,,9.31623074723361,3461734,4246439,7708173,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to High income,591,858,UY,PA
2019,PAVN,VNPA,1,Viet Nam,Panama,61,,4.11087386417331,2,,5.11198778835654,96462106,4246439,100708545,Asia,Americas,South-eastern Asia,Latin America and the Caribbean,Lower middle income,High income,Asia to Americas,South-eastern Asia to Latin America and the Caribbean,Lower middle income to High income,591,704,VN,PA
2019,PAZA,PAZA,1,Panama,South Africa,99,48,4.99043258677874,10,2,6.43454651878745,4246439,58558270,62804709,Americas,Africa,Latin America and the Caribbean,Sub-Saharan Africa,High income,Upper middle income,Americas to Africa,Latin America and the Caribbean to Sub-Saharan Africa,High income to Upper middle income,710,591,PA,ZA
2019,PAZA,ZAPA,2,South Africa,Panama,48,99,4.99043258677874,2,10,6.43454651878745,58558270,4246439,62804709,Africa,Americas,Sub-Saharan Africa,Latin America and the Caribbean,Upper middle income,High income,Africa to Americas,Sub-Saharan Africa to Latin America and the Caribbean,Upper middle income to High income,591,710,ZA,PA
2019,PEPH,PEPH,1,Peru,Philippines,114,390,6.22257626807137,3,62,7.54486106865846,32510453,108116615,140627068,Americas,Asia,Latin America and the Caribbean,South-eastern Asia,Upper middle income,Lower middle income,Americas to Asia,Latin America and the Caribbean to South-eastern Asia,Upper middle income to Lower middle income,608,604,PE,PH
2019,PEPH,PHPE,2,Philippines,Peru,390,114,6.22257626807137,62,3,7.54486106865846,108116615,32510453,140627068,Asia,Americas,South-eastern Asia,Latin America and the Caribbean,Lower middle income,Upper middle income,Asia to Americas,South-eastern Asia to Latin America and the Caribbean,Lower middle income to Upper middle income,604,608,PH,PE
2019,PEPK,PKPE,1,Pakistan,Peru,86,,4.45434729625351,13,,6.66568371778241,216565318,32510453,249075771,Asia,Americas,Southern Asia,Latin America and the Caribbean,Lower middle income,Upper middle income,Asia to Americas,Southern Asia to Latin America and the Caribbean,Lower middle income to Upper middle income,604,586,PK,PE
2019,PEPL,PEPL,1,Peru,Poland,117,238,5.87211778947542,6,37,5.73657229747919,32510453,37970874,70481327,Americas,Europe,Latin America and the Caribbean,Eastern Europe,Upper middle income,High income,Americas to Europe,Latin America and the Caribbean to Eastern Europe,Upper middle income to High income,616,604,PE,PL
2019,PEPL,PLPE,2,Poland,Peru,238,117,5.87211778947542,37,6,5.73657229747919,37970874,32510453,70481327,Europe,Americas,Eastern Europe,Latin America and the Caribbean,High income,Upper middle income,Europe to Americas,Eastern Europe to Latin America and the Caribbean,High income to Upper middle income,604,616,PL,PE
2019,PEPR,PEPR,1,Peru,Puerto Rico,2261,165,7.793999089504,1575,26,8.48094405874112,32510453,3193694,35704147,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,630,604,PE,PR
2019,PEPR,PRPE,2,Puerto Rico,Peru,165,2261,7.793999089504,26,1575,8.48094405874112,3193694,32510453,35704147,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Upper middle income,604,630,PR,PE
2019,PEPT,PEPT,1,Peru,Portugal,289,155,6.09582456243223,4,24,7.43425738213314,32510453,10269417,42779870,Americas,Europe,Latin America and the Caribbean,Southern Europe,Upper middle income,High income,Americas to Europe,Latin America and the Caribbean to Southern Europe,Upper middle income to High income,620,604,PE,PT
2019,PEPT,PTPE,2,Portugal,Peru,155,289,6.09582456243223,24,4,7.43425738213314,10269417,32510453,42779870,Europe,Americas,Southern Europe,Latin America and the Caribbean,High income,Upper middle income,Europe to Americas,Southern Europe to Latin America and the Caribbean,High income to Upper middle income,604,620,PT,PE
2019,PEPY,PYPE,1,Paraguay,Peru,661,,6.49375383985169,106,,10.1231450345655,7044636,32510453,39555089,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to Upper middle income,604,600,PY,PE
2019,PERO,ROPE,1,Romania,Peru,218,,5.38449506278909,32,,6.35610766069589,19356544,32510453,51866997,Europe,Americas,Eastern Europe,Latin America and the Caribbean,High income,Upper middle income,Europe to Americas,Eastern Europe to Latin America and the Caribbean,High income to Upper middle income,604,642,RO,PE
2019,PERS,PERS,1,Peru,Serbia,49,,3.89182029811063,0,,6.42486902390539,32510453,6944975,39455428,Americas,Europe,Latin America and the Caribbean,Southern Europe,Upper middle income,Upper middle income,Americas to Europe,Latin America and the Caribbean to Southern Europe,Upper middle income to Upper middle income,688,604,PE,RS
2019,PESA,SAPE,1,Saudi Arabia,Peru,38,,3.63758615972639,5,,6.42324696353352,34268528,32510453,66778981,Asia,Americas,Western Asia,Latin America and the Caribbean,High income,Upper middle income,Asia to Americas,Western Asia to Latin America and the Caribbean,High income to Upper middle income,604,682,SA,PE
2019,PESE,PESE,1,Peru,Sweden,7996,342,9.02857865844074,487,55,7.18311170174328,32510453,10285453,42795906,Americas,Europe,Latin America and the Caribbean,Northern Europe,Upper middle income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,Upper middle income to High income,752,604,PE,SE
2019,PESE,SEPE,2,Sweden,Peru,342,7996,9.02857865844074,55,487,7.18311170174328,10285453,32510453,42795906,Europe,Americas,Northern Europe,Latin America and the Caribbean,High income,Upper middle income,Europe to Americas,Northern Europe to Latin America and the Caribbean,High income to Upper middle income,604,752,SE,PE
2019,PESI,PESI,1,Peru,Slovenia,58,34,4.52178857704904,6,5,6.21260609575152,32510453,2087946,34598399,Americas,Europe,Latin America and the Caribbean,Southern Europe,Upper middle income,High income,Americas to Europe,Latin America and the Caribbean to Southern Europe,Upper middle income to High income,705,604,PE,SI
2019,PESI,SIPE,2,Slovenia,Peru,34,58,4.52178857704904,5,6,6.21260609575152,2087946,32510453,34598399,Europe,Americas,Southern Europe,Latin America and the Caribbean,High income,Upper middle income,Europe to Americas,Southern Europe to Latin America and the Caribbean,High income to Upper middle income,604,705,SI,PE
2019,PESK,PESK,1,Peru,Slovakia,69,,4.23410650459726,10,,5.74939298590825,32510453,5454073,37964526,Americas,Europe,Latin America and the Caribbean,Eastern Europe,Upper middle income,High income,Americas to Europe,Latin America and the Caribbean to Eastern Europe,Upper middle income to High income,703,604,PE,SK
2019,PESV,SVPE,1,El Salvador,Peru,130,237,5.90536184805457,20,3,9.12074383816443,6453553,32510453,38964006,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Lower middle income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Lower middle income to Upper middle income,604,222,SV,PE
2019,PESV,PESV,2,Peru,El Salvador,237,130,5.90536184805457,3,20,9.12074383816443,32510453,6453553,38964006,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,Lower middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to Lower middle income,222,604,PE,SV
2019,PETH,THPE,1,Thailand,Peru,24,,3.17805383034795,3,,5.3890717298165,69625582,32510453,102136035,Asia,Americas,South-eastern Asia,Latin America and the Caribbean,Upper middle income,Upper middle income,Asia to Americas,South-eastern Asia to Latin America and the Caribbean,Upper middle income to Upper middle income,604,764,TH,PE
2019,PETR,PETR,1,Peru,Turkey,70,61,4.87519732320115,18,9,5.87773578177964,32510453,83429615,115940068,Americas,Asia,Latin America and the Caribbean,Western Asia,Upper middle income,Upper middle income,Americas to Asia,Latin America and the Caribbean to Western Asia,Upper middle income to Upper middle income,792,604,PE,TR
2019,PETR,TRPE,2,Turkey,Peru,61,70,4.87519732320115,9,18,5.87773578177964,83429615,32510453,115940068,Asia,Americas,Western Asia,Latin America and the Caribbean,Upper middle income,Upper middle income,Asia to Americas,Western Asia to Latin America and the Caribbean,Upper middle income to Upper middle income,604,792,TR,PE
2019,PEUA,UAPE,1,Ukraine,Peru,291,,5.67332326717149,46,,6.10702288774226,44385155,32510453,76895608,Europe,Americas,Eastern Europe,Latin America and the Caribbean,Lower middle income,Upper middle income,Europe to Americas,Eastern Europe to Latin America and the Caribbean,Lower middle income to Upper middle income,604,804,UA,PE
2019,PEUS,PEUS,1,Peru,United States of America,525527,26369,13.2211149017115,38884,7411,7.90728360942635,32510453,328239523,360749976,Americas,Americas,Latin America and the Caribbean,Northern America,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Northern America,Upper middle income to High income,840,604,PE,US
2019,PEUS,USPE,2,United States of America,Peru,26369,525527,13.2211149017115,7411,38884,7.90728360942635,328239523,32510453,360749976,Americas,Americas,Northern America,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Northern America to Latin America and the Caribbean,High income to Upper middle income,604,840,US,PE
2019,PEUY,PEUY,1,Peru,Uruguay,93,884,6.88448665204278,3,261,9.09862638234618,32510453,3461734,35972187,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,858,604,PE,UY
2019,PEUY,UYPE,2,Uruguay,Peru,884,93,6.88448665204278,261,3,9.09862638234618,3461734,32510453,35972187,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Upper middle income,604,858,UY,PE
2019,PEVC,VCPE,1,Saint Vincent and the Grenadines,Peru,26,,3.25809653802148,4,,6.62671774924903,110589,32510453,32621042,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to Upper middle income,604,670,VC,PE
